signalID,zoneGroup,zone,corridor,subcorridor,agency,mainStreetName,sideStreetName,milepost,asOf,duplicate,include,modified,note,county,city,latitude,longitude,priority,classification
"48018","Western Metro","District 7","Isolated - City of College Park (WM)","","City of College Park","Riverdale Rd","Airport Blvd","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","Clayton","College Park",33.62998,-84.45151,"Neutral","Other"
"48019","Western Metro","District 7","Isolated - City of College Park (WM)","","City of College Park","Riverdale Rd","Sullivan Rd","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","Clayton","College Park",33.62871,-84.4477,"Neutral","Other"
"48020","Western Metro","District 7","Main/Roosevelt (WM)","","City of College Park","Main St","W Rugby","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","College Park",33.6627,-84.44643,"Neutral","Progression"
"48022","Western Metro","District 7","Isolated - City of College Park (WM)","","City of College Park","Riverdale Rd","I-85 SB","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","Clayton","College Park",33.62932,-84.4575,"High","Other"
"48023","Western Metro","District 7","Isolated - City of College Park (WM)","","City of College Park","Lee St","I-85 SB / Way","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","College Park",33.64873,-84.44759,"High","Other"
"48024","Western Metro","District 7","Isolated - City of College Park (WM)","","City of College Park","Riverdale Rd","I-85 SB","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","Clayton","College Park",33.62957,-84.45538,"High","Other"
"49001","Western Metro","District 7","Virginia Ave (WM)","","City of Hapeville","Virginia Ave","International","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.65891,-84.42288,"Neutral","Progression"
"49002","Western Metro","District 7","Virginia Ave (WM)","","City of Hapeville","Virginia Ave","Rainey","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","","Hapeville",33.65883,-84.41903,"Low","Progression"
"49003","Western Metro","District 7","Virginia Ave (WM)","","City of Hapeville","Virginia Ave","Doug Davis Dr /Clay Pl","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","","Hapeville",33.65878,-84.41679,"Low","Progression"
"49004","Western Metro","District 7","Isolated - City of Hapeville (WM)","","City of Hapeville","S Central Ave","Virginia Ave","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.66139,-84.41398,"Low","Other"
"49005","Western Metro","District 7","Isolated - City of Hapeville (WM)","","City of Hapeville","King Arnold St","N Fulton Ave","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","","Hapeville",33.65974,-84.40823,"Low","Other"
"49006","Western Metro","District 7","Isolated - City of Hapeville (WM)","","City of Hapeville","Atlanta Ave","S Central Ave","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Hapeville",33.65879,-84.40971,"Low","Other"
"58001","Central Metro","District 7","Mt Vernon Rd North","","City of Dunwoody","Mt Vernon/Dunwoody Club Dr","Brooke Farm","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Dunwoody",33.95975,-84.29661,"Neutral","Other"
"58002","Central Metro","District 7","Mt Vernon Rd North","","City of Dunwoody","Mt Vernon/Dunwoody Club Dr","Saffron Rd","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Dunwoody",33.95934,-84.29979,"Neutral","Other"
"58003","Central Metro","District 7","Mt Vernon Rd North","","City of Dunwoody","Mt Vernon Rd","Jet","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Dunwoody",33.95736,-84.30268,"Neutral","Other"
"58004","Central Metro","District 7","Mt Vernon Rd North","","City of Dunwoody","Mt Vernon Rd","Tilly Mill Rd","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Dunwoody",33.95524,-84.30565,"Neutral","Other"
"58005","Central Metro","District 7","Chamblee Dunwoody Rd North","","City of Dunwoody","Chamblee Dunwoody Rd","Dunwoody Park","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Dunwoody",33.924,-84.31479,"Neutral","Other"
"58006","Central Metro","District 7","Chamblee Dunwoody Rd North","","City of Dunwoody","Chamblee Dunwoody Rd","Kroger S/C","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Dunwoody",33.92278,-84.31434,"Neutral","Other"
"58007","Central Metro","District 7","Chamblee Dunwoody Rd North","","City of Dunwoody","Chamblee Dunwoody Rd","Cotillion Dr","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Dunwoody",33.92093,-84.31451,"High","Other"
"58008","Central Metro","District 7","Chamblee Dunwoody Rd North","","City of Dunwoody","Chamblee Dunwoody Rd","I-285 EB Off-Ramp/Savoy Rd","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Atlanta",33.91964,-84.31506,"High","Other"
"58009","Central Metro","District 7","Chamblee Dunwoody Rd North","","City of Chamblee","Chamblee Dunwoody Rd","E Nancy Creek Dr","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Chamblee",33.91664,-84.31587,"Neutral","Other"
"58010","Central Metro","District 7","Shallowford Rd - CM","","City of Dunwoody","Chamblee Dunwoody Rd","Vermack Rd","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Dunwoody",33.93184,-84.31675,"Low","Progression"
"58011","Central Metro","District 7","Shallowford Rd - CM","","City of Dunwoody","Chamblee Dunwoody Rd","Peeler Rd/N Shallowford Rd","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Atlanta",33.92931,-84.31383,"Low","Progression"
"58012","Central Metro","District 7","Shallowford Rd - CM","","City of Dunwoody","N Shallowford Rd","Dunwoody Park","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Atlanta",33.92666,-84.31023,"Low","Progression"
"58013","Central Metro","District 7","Shallowford Rd - CM","","City of Dunwoody","N Shallowford Rd","Pernoshal Ct","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Atlanta",33.92553,-84.3088,"Low","Progression"
"58014","Central Metro","District 7","Shallowford Rd - CM","","City of Dunwoody","N Shallowford Rd","Peachford Rd","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Dunwoody",33.92307,-84.30637,"Low","Progression"
"58015","Central Metro","District 7","Shallowford Rd - CM","","City of Dunwoody","N Shallowford Rd","Cotillion Dr","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Dunwoody",33.92071,-84.30537,"Neutral","Progression"
"58016","Central Metro","District 7","Shallowford Rd - CM","","City of Dunwoody","North Shallowford Road","Savoy Drive","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Chamblee",33.91988,-84.30505,"Neutral","Progression"
"58017","Central Metro","District 7","Dunwoody - Isolated","","City of Dunwoody","Tilly Mill Rd","Peeler Rd","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Atlanta",33.9365,-84.28819,"Low","Other"
"58018","Central Metro","District 7","Dunwoody - Isolated","","City of Dunwoody","Tilly Mill Rd","Womack Rd","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Dunwoody",33.94365,-84.30043,"Low","Other"
"58019","Central Metro","District 7","N Peachtree Rd - Dunwoody","","City of Dunwoody","Tilly Mill Rd","N Peachtree Rd","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Atlanta",33.9366,-84.29386,"Low","Other"
"58020","Central Metro","District 7","N Peachtree Rd - Dunwoody","","City of Dunwoody","N Peachtree Rd","Peeler Rd","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Dunwoody",33.93586,-84.29403,"Low","Other"
"58021","Central Metro","District 7","N Peachtree Rd - Dunwoody","","City of Dunwoody","N Peachtree Rd","Kings Point Rd","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Dunwoody",33.93091,-84.2947,"Low","Other"
"58022","Central Metro","District 7","N Peachtree Rd - Dunwoody","","City of Dunwoody","N Peachtree Rd","First Baptist Drwy/Dunwoody Crossing","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Atlanta",33.92242,-84.29648,"Neutral","Other"
"58023","Central Metro","District 7","N Peachtree Rd - Dunwoody","","City of Dunwoody","N Peachtree Rd","I-285 WB Off-Ramp/Cotillion Dr","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Dunwoody",33.92065,-84.29682,"High","Other"
"58024","Central Metro","District 7","N Peachtree Rd - Dunwoody","","City of Dunwoody","N Peachtree Rd","Savoy Rd","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Atlanta",33.91948,-84.29701,"High","Other"
"58025","Central Metro","District 7","Dunwoody - Isolated","","City of Dunwoody","Roberts Dr","New Austin Elementary","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Dunwoody",33.95701,-84.33586,"Low","Other"
"59002","Western Metro","District 7","Atlanta Rd (WM)","","City of Smyrna","Atlanta Rd","Belmont Blvd","","2023-06-06T00:00:00","","1","2023-06-06T00:00:00","","Cobb","Smyrna",33.89233,-84.51933,"Neutral","Progression"
"59003","Western Metro","District 7","Atlanta Rd (WM)","","City of Smyrna","Atlanta Rd","Campbell Rd","","2023-06-06T00:00:00","","1","2023-06-06T00:00:00","","Cobb","Smyrna",33.87196,-84.49748,"Neutral","Progression"
"59004","Western Metro","District 7","Atlanta Rd (WM)","","City of Smyrna","Atlanta Rd","Church St","","2023-06-06T00:00:00","","1","2023-06-06T00:00:00","","Cobb","Smyrna",33.8821,-84.51366,"Neutral","Progression"
"59005","Western Metro","District 7","Atlanta Rd (WM)","","City of Smyrna","Atlanta Rd","Collier Dr","","2023-06-06T00:00:00","","1","2023-06-06T00:00:00","","Cobb","Smyrna",33.87764,-84.50864,"Neutral","Progression"
"59006","Western Metro","District 7","Atlanta Rd (WM)","","City of Smyrna","Atlanta Rd","Creatwood Trail","","2023-06-06T00:00:00","","1","2023-06-06T00:00:00","","Cobb","Smyrna",33.87405,-84.50101,"Neutral","Progression"
"59007","Western Metro","District 7","Atlanta Rd (WM)","","City of Smyrna","Atlanta Rd","Hawthorne Ave","","2023-06-06T00:00:00","","1","2023-06-06T00:00:00","","Cobb","Smyrna",33.89059,-84.51746,"Neutral","Progression"
"59008","Western Metro","District 7","Atlanta Rd (WM)","","City of Smyrna","Atlanta Rd","Pat Mell Rd","","2023-06-06T00:00:00","","1","2023-06-06T00:00:00","","Cobb","Smyrna",33.90186,-84.5244,"Neutral","Progression"
"59009","Western Metro","District 7","Atlanta Rd (WM)","","City of Smyrna","Atlanta Rd","Spring St/W Spring St","","2023-06-06T00:00:00","","1","2023-06-06T00:00:00","","Cobb","Smyrna",33.884,-84.51441,"Neutral","Progression"
"59010","Western Metro","District 7","Atlanta Rd (WM)","","City of Smyrna","Atlanta Rd","Windy Hill Rd","","2023-06-06T00:00:00","","1","2023-06-06T00:00:00","","Cobb","Smyrna",33.89444,-84.52048,"Neutral","Progression"
"59011","Western Metro","District 7","Atlanta Rd (WM)","","City of Smyrna","Atlanta Rd","Concord Rd / Spring Rd","","2023-06-06T00:00:00","","1","2023-06-06T00:00:00","","Cobb","Smyrna",33.88025,-84.51266,"Neutral","Progression"
"59012","Western Metro","District 7","Isolated - City of Smyrna (WM)","","City of Smyrna","Concord Rd","Dunton St / King Springs Rd","","2023-06-06T00:00:00","","1","2023-06-06T00:00:00","","Cobb","Smyrna",33.87653,-84.51971,"Neutral","Other"
"59013","Western Metro","District 7","Isolated - City of Smyrna (WM)","","City of Smyrna","Concord Rd","Hollis St","","2023-06-06T00:00:00","","1","2023-06-06T00:00:00","","Cobb","Smyrna",33.87596,-84.52262,"Neutral","Other"
"59014","Western Metro","District 7","Isolated - City of Smyrna (WM)","","City of Smyrna","Concord Rd","Hurt Rd","","2023-06-06T00:00:00","","1","2023-06-06T00:00:00","","Cobb","Smyrna",33.86709,-84.5391,"Neutral","Other"
"59015","Western Metro","District 7","Isolated - City of Smyrna (WM)","","City of Smyrna","Concord Rd","King St","","2023-06-06T00:00:00","","1","2023-06-06T00:00:00","","Cobb","Smyrna",33.88028,-84.51641,"Neutral","Other"
"59016","Western Metro","District 7","Isolated - City of Smyrna (WM)","","City of Smyrna","Concord Rd","Brown Rd/McLinden Ave","","2023-06-06T00:00:00","","1","2023-06-06T00:00:00","","Cobb","Smyrna",33.87522,-84.52767,"Neutral","Other"
"59017","Western Metro","District 7","Isolated - City of Smyrna (WM)","","City of Smyrna","Concord Rd","Old Concord Rd","","2023-06-06T00:00:00","","1","2023-06-06T00:00:00","","Cobb","Smyrna",33.87083,-84.53601,"Neutral","Other"
"67077","Western Metro","District 7","Johnson Ferry Rd - WM","","Cobb County","Johnson Ferry Rd","Bishop Lake Rd","","2018-03-07T00:00:00","","1","2022-05-31T00:00:00","","Cobb","",33.99299,-84.42938,"Neutral","Progression"
"67079","Western Metro","District 7","Johnson Ferry Rd - WM","","Cobb County","Johnson Ferry Rd","Lassiter Rd","","2018-03-07T00:00:00","","1","2022-05-31T00:00:00","","Cobb","",34.0196,-84.42834,"Neutral","Progression"
"67083","Western Metro","District 7","Johnson Ferry Rd - WM","","Cobb County","Johnson Ferry Rd","Oak Ln","","2018-03-07T00:00:00","","1","2022-05-31T00:00:00","","Cobb","",34.00477,-84.43629,"Neutral","Progression"
"67086","Western Metro","District 7","Johnson Ferry Rd - WM","","Cobb County","Johnson Ferry Rd","Post Oak Tritt Rd","","2018-03-07T00:00:00","","1","2022-05-31T00:00:00","","Cobb","",34.01534,-84.43015,"Neutral","Progression"
"67088","Western Metro","District 7","Johnson Ferry Rd - WM","","Cobb County","Johnson Ferry Rd","Sewell Mill Rd / Oak Forest Rd","","2018-03-07T00:00:00","","1","2022-05-31T00:00:00","","Cobb","",33.99521,-84.43396,"Neutral","Progression"
"67089","Western Metro","District 7","Shallowford Rd - WM","","Cobb County","Shallowford Rd","Johnson Ferry Rd","","2018-03-07T00:00:00","","1","2022-05-31T00:00:00","","Cobb","",34.02733,-84.42392,"Neutral","Progression"
"67137","Western Metro","District 7","Shallowford Rd - WM","","Cobb County","Sandy Plains Rd","Sandy Plains Rd","","2018-03-07T00:00:00","","1","2022-05-31T00:00:00","","Cobb","",34.03623,-84.46296,"Neutral","Progression"
"67144","Western Metro","District 7","Shallowford Rd - WM","","Cobb County","Shallowford Rd","Lassiter Rd","","2018-03-07T00:00:00","","1","2022-05-31T00:00:00","","Cobb","",34.03163,-84.43704,"Neutral","Progression"
"67145","Western Metro","District 7","Shallowford Rd - WM","","Cobb County","Shallowford Rd","Mabry Rd","","2018-03-07T00:00:00","","1","2022-05-31T00:00:00","","Cobb","",34.02979,-84.43255,"Neutral","Progression"
"67146","Western Metro","District 7","Shallowford Rd - WM","","Cobb County","Shallowford Rd","Steinhaur Rd / Palladian Villiage Dr","","2018-03-07T00:00:00","","1","2022-05-31T00:00:00","","Cobb","",34.04154,-84.47708,"Neutral","Progression"
"67147","Western Metro","District 7","Shallowford Rd - WM","","Cobb County","Shallowford Rd","Trickum Rd","","2018-03-07T00:00:00","","1","2022-05-31T00:00:00","","Cobb","",34.04164,-84.48171,"Neutral","Progression"
"67148","Western Metro","District 7","Shallowford Rd - WM","","Cobb County","Shallowford Rd","Wesley Chapel Rd","","2018-03-07T00:00:00","","1","2022-05-31T00:00:00","","Cobb","",34.03565,-84.44585,"Neutral","Progression"
"67223","Western Metro","District 7","Johnson Ferry Rd - WM","","Cobb County","Johnson Ferry Rd","Waterfront Rd","","2018-03-07T00:00:00","","1","2022-05-31T00:00:00","","Cobb","",34.02307,-84.42593,"Neutral","Progression"
"67226","Western Metro","District 7","Shallowford Rd - WM","","Cobb County","Shallowford Rd","Childers Rd","","2018-03-07T00:00:00","","1","2022-05-31T00:00:00","","Cobb","",34.02722,-84.4199,"Neutral","Progression"
"67245","Western Metro","District 7","Shallowford Rd - WM","","Cobb County","Shallowford Rd","Gordy Pkwy","","2018-03-07T00:00:00","","1","2022-05-31T00:00:00","","Cobb","",34.03699,-84.46696,"Neutral","Progression"
"67248","Western Metro","District 7","Shallowford Rd - WM","","Cobb County","Shallowford Rd","Gordy Pkwy","","2018-03-07T00:00:00","","1","2022-05-31T00:00:00","","Cobb","",34.03695,-84.45989,"Neutral","Progression"
"67282","Western Metro","District 7","Shallowford Rd - WM","","Cobb County","Shallowford Rd","Lassiter HS","","2018-03-07T00:00:00","","1","2022-05-31T00:00:00","","Cobb","",34.04089,-84.47199,"Neutral","Progression"
"67337","Western Metro","District 7","Shallowford Rd - WM","","Cobb County","Shallowford Rd","N Hembree Rd","","2018-03-07T00:00:00","","1","2022-05-31T00:00:00","","Cobb","",34.03323,-84.44173,"Neutral","Progression"
